"Word"	"dlugosc"	"FreqSum"	"ContCount"	"Contextual Diversity"	"Frequency Per 1 Mln"	"Nchar"
"jednorazowy"	11	70	66	"0,0059373875"	"1,6041839648"	5
"skrzywdzimy"	11	70	63	"0,0056675063"	"1,6041839648"	5
"wariatkowie"	11	70	61	"0,0054875855"	"1,6041839648"	5
"kombinezony"	11	70	56	"0,0050377834"	"1,6041839648"	6
"transporter"	11	70	48	"0,0043181"	"1,6041839648"	6
"uwięzionych"	11	70	59	"0,0053076646"	"1,6041839648"	6
"zaakceptuję"	11	70	66	"0,0059373875"	"1,6041839648"	6
"nieznacznie"	11	70	57	"0,0051277438"	"1,6041839648"	7
"reflektorów"	11	70	67	"0,006027348"	"1,6041839648"	7
"wskazówkami"	11	70	68	"0,0061173084"	"1,6041839648"	7
"inwalidzkim"	11	70	63	"0,0056675063"	"1,6041839648"	8
"najmniejsza"	11	70	66	"0,0059373875"	"1,6041839648"	8
"podtrzymuje"	11	70	68	"0,0061173084"	"1,6041839648"	8
"spodziewali"	11	70	70	"0,0062972292"	"1,6041839648"	8
"umieszczono"	11	70	66	"0,0059373875"	"1,6041839648"	8
"wykroczenia"	11	70	67	"0,006027348"	"1,6041839648"	8
"wystraszyła"	11	70	69	"0,0062072688"	"1,6041839648"	8
"zaaranżować"	11	70	67	"0,006027348"	"1,6041839648"	8
"natchnienie"	11	70	62	"0,0055775459"	"1,6041839648"	9
"rzeczywisty"	11	70	60	"0,005397625"	"1,6041839648"	9
"komputerami"	11	70	64	"0,0057574667"	"1,6041839648"	10
"poszlibyśmy"	11	70	70	"0,0062972292"	"1,6041839648"	10
"przeleciała"	11	70	66	"0,0059373875"	"1,6041839648"	10
"corporation"	11	70	52	"0,0046779417"	"1,6041839648"	11
"oczywistych"	11	70	68	"0,0061173084"	"1,6041839648"	11
"okolicznych"	11	70	66	"0,0059373875"	"1,6041839648"	11
"przejechała"	11	70	68	"0,0061173084"	"1,6041839648"	11
"szklaneczkę"	11	70	67	"0,006027348"	"1,6041839648"	11
"zastrzelona"	11	70	56	"0,0050377834"	"1,6041839648"	11
"wrażliwości"	11	69	62	"0,0055775459"	"1,5815898245"	4
"dotyczącego"	11	69	66	"0,0059373875"	"1,5815898245"	5
"odpuszczamy"	11	69	62	"0,0055775459"	"1,5815898245"	5
"paralizator"	11	69	56	"0,0050377834"	"1,5815898245"	5
"podejmujemy"	11	69	67	"0,006027348"	"1,5815898245"	5
"pracującego"	11	69	67	"0,006027348"	"1,5815898245"	5
"przeoczyłem"	11	69	66	"0,0059373875"	"1,5815898245"	5
"szczegółowy"	11	69	68	"0,0061173084"	"1,5815898245"	5
"bezpiecznik"	11	69	58	"0,0052177042"	"1,5815898245"	6
"dziedzinach"	11	69	67	"0,006027348"	"1,5815898245"	6
"elektryczna"	11	69	66	"0,0059373875"	"1,5815898245"	6
"intrygujące"	11	69	63	"0,0056675063"	"1,5815898245"	6
"pozwoliłaby"	11	69	67	"0,006027348"	"1,5815898245"	6
"rejestrację"	11	69	67	"0,006027348"	"1,5815898245"	6
"szczepionka"	11	69	44	"0,0039582584"	"1,5815898245"	6
"tchórzostwo"	11	69	64	"0,0057574667"	"1,5815898245"	6
"biedaczysko"	11	69	65	"0,0058474271"	"1,5815898245"	7
"podchodzimy"	11	69	64	"0,0057574667"	"1,5815898245"	7
"pozostawiam"	11	69	58	"0,0052177042"	"1,5815898245"	7
"szpiegostwo"	11	69	56	"0,0050377834"	"1,5815898245"	7
"uśmiechnęła"	11	69	65	"0,0058474271"	"1,5815898245"	7
"zdruzgotana"	11	69	65	"0,0058474271"	"1,5815898245"	7
"podwładnych"	11	69	66	"0,0059373875"	"1,5815898245"	8
"rozpocząłem"	11	69	63	"0,0056675063"	"1,5815898245"	11
"rozszerzone"	11	69	62	"0,0055775459"	"1,5815898245"	12
"nowojorskim"	11	68	62	"0,0055775459"	"1,5589956841"	5
"powieszenie"	11	68	60	"0,005397625"	"1,5589956841"	5
"szczoteczka"	11	68	63	"0,0056675063"	"1,5589956841"	5
"wrzeszczysz"	11	68	63	"0,0056675063"	"1,5589956841"	5
"podtrzymany"	11	68	34	"0,0030586542"	"1,5589956841"	6
"podziękował"	11	68	62	"0,0055775459"	"1,5589956841"	6
"powinienieś"	11	68	61	"0,0054875855"	"1,5589956841"	6
"skomentować"	11	68	63	"0,0056675063"	"1,5589956841"	6
"ukradliście"	11	68	65	"0,0058474271"	"1,5589956841"	6
"wprowadzimy"	11	68	67	"0,006027348"	"1,5589956841"	6
"gwałtownych"	11	68	66	"0,0059373875"	"1,5589956841"	7
"nadrobienia"	11	68	65	"0,0058474271"	"1,5589956841"	7
"odpowiadała"	11	68	66	"0,0059373875"	"1,5589956841"	7
"przyjrzałeś"	11	68	66	"0,0059373875"	"1,5589956841"	7
"sfałszowane"	11	68	58	"0,0052177042"	"1,5589956841"	7
"udowodnione"	11	68	65	"0,0058474271"	"1,5589956841"	7
"uniwersalny"	11	68	62	"0,0055775459"	"1,5589956841"	7
"zawierające"	11	68	66	"0,0059373875"	"1,5589956841"	7
"zrobiłyście"	11	68	59	"0,0053076646"	"1,5589956841"	7
"korytarzach"	11	68	63	"0,0056675063"	"1,5589956841"	8
"perfekcyjne"	11	68	63	"0,0056675063"	"1,5589956841"	8
"postrzegasz"	11	68	66	"0,0059373875"	"1,5589956841"	8
"próbujących"	11	68	65	"0,0058474271"	"1,5589956841"	8
"jurysdykcją"	11	68	62	"0,0055775459"	"1,5589956841"	9
"kombinezonu"	11	68	46	"0,0041381792"	"1,5589956841"	9
"kryminalnej"	11	68	62	"0,0055775459"	"1,5589956841"	9
"najnowszych"	11	68	66	"0,0059373875"	"1,5589956841"	9
"pośmiewisko"	11	68	60	"0,005397625"	"1,5589956841"	9
"psychologię"	11	68	59	"0,0053076646"	"1,5589956841"	9
"rozpracować"	11	68	67	"0,006027348"	"1,5589956841"	10
"zwymiotować"	11	68	66	"0,0059373875"	"1,5589956841"	10
"obowiązkowe"	11	68	67	"0,006027348"	"1,5589956841"	11
"starożytnym"	11	68	59	"0,0053076646"	"1,5589956841"	11
"telewizyjną"	11	68	60	"0,005397625"	"1,5589956841"	11
"alternatywę"	11	68	61	"0,0054875855"	"1,5589956841"	12
"fajerwerków"	11	68	62	"0,0055775459"	"1,5589956841"	12
"wspominałam"	11	68	68	"0,0061173084"	"1,5589956841"	12
"alternatywy"	11	67	62	"0,0055775459"	"1,5364015438"	6
"hiszpańskim"	11	67	58	"0,0052177042"	"1,5364015438"	6
"pierwotnych"	11	67	59	"0,0053076646"	"1,5364015438"	6
"precyzyjnie"	11	67	67	"0,006027348"	"1,5364015438"	6
"rozpierdolę"	11	67	57	"0,0051277438"	"1,5364015438"	6
"skorzystamy"	11	67	67	"0,006027348"	"1,5364015438"	6
"wychowywała"	11	67	62	"0,0055775459"	"1,5364015438"	6
"zastrzeleni"	11	67	57	"0,0051277438"	"1,5364015438"	6
"cholesterol"	11	67	62	"0,0055775459"	"1,5364015438"	7
"kandydaturę"	11	67	60	"0,005397625"	"1,5364015438"	7
"komisariatu"	11	67	57	"0,0051277438"	"1,5364015438"	7
"komplikować"	11	67	63	"0,0056675063"	"1,5364015438"	7
"playstation"	11	67	51	"0,0045879813"	"1,5364015438"	7
"tłumaczyłem"	11	67	65	"0,0058474271"	"1,5364015438"	7
"cudzołóstwo"	11	67	56	"0,0050377834"	"1,5364015438"	8
"pociągnąłem"	11	67	64	"0,0057574667"	"1,5364015438"	8
"popełniacie"	11	67	66	"0,0059373875"	"1,5364015438"	8
"zadecydował"	11	67	66	"0,0059373875"	"1,5364015438"	8
"młodzieńcem"	11	67	62	"0,0055775459"	"1,5364015438"	9
"potrafiłbym"	11	67	64	"0,0057574667"	"1,5364015438"	9
"przyjedźcie"	11	67	60	"0,005397625"	"1,5364015438"	9
"wycieraczki"	11	67	45	"0,0040482188"	"1,5364015438"	9
"wydawnictwa"	11	67	56	"0,0050377834"	"1,5364015438"	9
"zwiększenie"	11	67	63	"0,0056675063"	"1,5364015438"	9
"dziedziczne"	11	67	66	"0,0059373875"	"1,5364015438"	10
"sprowadzisz"	11	67	65	"0,0058474271"	"1,5364015438"	10
"studiowałeś"	11	67	64	"0,0057574667"	"1,5364015438"	11
"literaturze"	11	67	63	"0,0056675063"	"1,5364015438"	12
"dziedziniec"	11	67	52	"0,0046779417"	"1,5364015438"	13
"zaręczynach"	11	66	59	"0,0053076646"	"1,5138074034"	4
"meksykańska"	11	66	63	"0,0056675063"	"1,5138074034"	5
"rozejrzyjmy"	11	66	64	"0,0057574667"	"1,5138074034"	6
"wyznaczonym"	11	66	64	"0,0057574667"	"1,5138074034"	6
"akceptujemy"	11	66	42	"0,0037783375"	"1,5138074034"	7
"chrzestnego"	11	66	56	"0,0050377834"	"1,5138074034"	7
"działaniach"	11	66	63	"0,0056675063"	"1,5138074034"	7
"postradałaś"	11	66	66	"0,0059373875"	"1,5138074034"	7
"pożałowania"	11	66	61	"0,0054875855"	"1,5138074034"	7
"przypadłość"	11	66	58	"0,0052177042"	"1,5138074034"	7
"torturowali"	11	66	59	"0,0053076646"	"1,5138074034"	7
"traktujecie"	11	66	65	"0,0058474271"	"1,5138074034"	7
"zaszkodziło"	11	66	64	"0,0057574667"	"1,5138074034"	7
"kwalifikuje"	11	66	62	"0,0055775459"	"1,5138074034"	8
"ludobójstwo"	11	66	48	"0,0043181"	"1,5138074034"	8
"przyjmijcie"	11	66	59	"0,0053076646"	"1,5138074034"	8
"przypilnuję"	11	66	62	"0,0055775459"	"1,5138074034"	8
"szlachetnie"	11	66	61	"0,0054875855"	"1,5138074034"	8
"trudniejsza"	11	66	64	"0,0057574667"	"1,5138074034"	8
"wystrzeliła"	11	66	65	"0,0058474271"	"1,5138074034"	8
"cierpieniem"	11	66	65	"0,0058474271"	"1,5138074034"	9
"niekończące"	11	66	64	"0,0057574667"	"1,5138074034"	9
"przeciwnego"	11	66	65	"0,0058474271"	"1,5138074034"	9
"cudzoziemcy"	11	66	48	"0,0043181"	"1,5138074034"	10
"pierścionki"	11	66	55	"0,004947823"	"1,5138074034"	10
"konspiracja"	11	66	52	"0,0046779417"	"1,5138074034"	11
"zaaranżował"	11	66	62	"0,0055775459"	"1,5138074034"	11
"historyczna"	11	66	63	"0,0056675063"	"1,5138074034"	13
"instynktowi"	11	65	59	"0,0053076646"	"1,4912132631"	5
"afrykańskie"	11	65	62	"0,0055775459"	"1,4912132631"	6
"biznesmenów"	11	65	63	"0,0056675063"	"1,4912132631"	6
"niebieskimi"	11	65	59	"0,0053076646"	"1,4912132631"	6
"obudziliśmy"	11	65	63	"0,0056675063"	"1,4912132631"	6
"zaostrzonym"	11	65	58	"0,0052177042"	"1,4912132631"	6
"zaprzeczysz"	11	65	59	"0,0053076646"	"1,4912132631"	6
"żółtodzioba"	11	65	58	"0,0052177042"	"1,4912132631"	6
"obrzydzenie"	11	65	58	"0,0052177042"	"1,4912132631"	7
"pochodzeniu"	11	65	63	"0,0056675063"	"1,4912132631"	7
"podwieziesz"	11	65	64	"0,0057574667"	"1,4912132631"	7
"przestraszy"	11	65	62	"0,0055775459"	"1,4912132631"	7
"truskawkowy"	11	65	43	"0,0038682979"	"1,4912132631"	7
"zawiadomcie"	11	65	60	"0,005397625"	"1,4912132631"	7
"śmiertelnej"	11	65	61	"0,0054875855"	"1,4912132631"	7
"dostarczony"	11	65	54	"0,0048578625"	"1,4912132631"	8
"nadjeżdżają"	11	65	61	"0,0054875855"	"1,4912132631"	8
"nightingale"	11	65	26	"0,0023389709"	"1,4912132631"	8
"wyobrażałeś"	11	65	65	"0,0058474271"	"1,4912132631"	8
"wyskoczyłem"	11	65	61	"0,0054875855"	"1,4912132631"	8
"zastanowisz"	11	65	63	"0,0056675063"	"1,4912132631"	8
"zastrzeżony"	11	65	54	"0,0048578625"	"1,4912132631"	8
"elektrownia"	11	65	51	"0,0045879813"	"1,4912132631"	9
"namierzania"	11	65	54	"0,0048578625"	"1,4912132631"	9
"posłuchałeś"	11	65	59	"0,0053076646"	"1,4912132631"	9
"odpoczniemy"	11	65	62	"0,0055775459"	"1,4912132631"	10
"skurczybyka"	11	65	62	"0,0055775459"	"1,4912132631"	10
"kuloodporne"	11	65	58	"0,0052177042"	"1,4912132631"	12
"genetycznej"	11	64	55	"0,004947823"	"1,4686191227"	5
"nieszczęsny"	11	64	62	"0,0055775459"	"1,4686191227"	5
"dziecięcego"	11	64	58	"0,0052177042"	"1,4686191227"	6
"pociągający"	11	64	57	"0,0051277438"	"1,4686191227"	6
"powiadomcie"	11	64	59	"0,0053076646"	"1,4686191227"	6
"szczególnej"	11	64	63	"0,0056675063"	"1,4686191227"	6
"wiolonczeli"	11	64	36	"0,003238575"	"1,4686191227"	6
"zaangażował"	11	64	62	"0,0055775459"	"1,4686191227"	6
"konwersacji"	11	64	62	"0,0055775459"	"1,4686191227"	7
"nieostrożny"	11	64	55	"0,004947823"	"1,4686191227"	7
"pierdolenia"	11	64	57	"0,0051277438"	"1,4686191227"	7
"przekonacie"	11	64	61	"0,0054875855"	"1,4686191227"	7
"supermarket"	11	64	56	"0,0050377834"	"1,4686191227"	7
"wyświadczył"	11	64	62	"0,0055775459"	"1,4686191227"	7
"konspiracji"	11	64	53	"0,0047679021"	"1,4686191227"	8
"pozostańcie"	11	64	59	"0,0053076646"	"1,4686191227"	8
"zareagujesz"	11	64	57	"0,0051277438"	"1,4686191227"	8
"odniesieniu"	11	64	62	"0,0055775459"	"1,4686191227"	9
"papierosami"	11	64	60	"0,005397625"	"1,4686191227"	9
"pozytywnych"	11	64	62	"0,0055775459"	"1,4686191227"	9
"przeszukują"	11	64	62	"0,0055775459"	"1,4686191227"	9
"przetłumacz"	11	64	55	"0,004947823"	"1,4686191227"	9
"tajemniczej"	11	64	60	"0,005397625"	"1,4686191227"	9
"zdecydowana"	11	64	58	"0,0052177042"	"1,4686191227"	9
"nieświadoma"	11	64	61	"0,0054875855"	"1,4686191227"	10
"opuszczonej"	11	64	55	"0,004947823"	"1,4686191227"	13
"poszukiwana"	11	63	57	"0,0051277438"	"1,4460249824"	5
"świątecznym"	11	63	55	"0,004947823"	"1,4460249824"	5
"lekkomyślny"	11	63	59	"0,0053076646"	"1,4460249824"	6
"pozwoliłbyś"	11	63	61	"0,0054875855"	"1,4460249824"	6
"spisaliście"	11	63	59	"0,0053076646"	"1,4460249824"	6
"żydowskiego"	11	63	52	"0,0046779417"	"1,4460249824"	6
"dostarczyła"	11	63	58	"0,0052177042"	"1,4460249824"	7
"emocjonalną"	11	63	62	"0,0055775459"	"1,4460249824"	7
"gladiatorów"	11	63	36	"0,003238575"	"1,4460249824"	7
"katalizator"	11	63	31	"0,0027887729"	"1,4460249824"	7
"komendantem"	11	63	53	"0,0047679021"	"1,4460249824"	7
"zaplanowała"	11	63	60	"0,005397625"	"1,4460249824"	7
"dziecięcych"	11	63	57	"0,0051277438"	"1,4460249824"	8
"gigantyczną"	11	63	51	"0,0045879813"	"1,4460249824"	8
"oszukiwania"	11	63	54	"0,0048578625"	"1,4460249824"	8
"przyjeżdżał"	11	63	63	"0,0056675063"	"1,4460249824"	8
"solidarność"	11	63	48	"0,0043181"	"1,4460249824"	9
"bezboleśnie"	11	63	58	"0,0052177042"	"1,4460249824"	10
"mistrzowski"	11	63	55	"0,004947823"	"1,4460249824"	10
"narodzinami"	11	63	57	"0,0051277438"	"1,4460249824"	10
"niedzielnej"	11	63	56	"0,0050377834"	"1,4460249824"	10
"ochraniacze"	11	63	51	"0,0045879813"	"1,4460249824"	11
"schillinger"	11	63	19	"0,0017092479"	"1,4460249824"	11
"zagraniczny"	11	63	55	"0,004947823"	"1,4460249824"	11
"konstytucję"	11	63	52	"0,0046779417"	"1,4460249824"	12
"modyfikacji"	11	63	54	"0,0048578625"	"1,4460249824"	12
"nieuprzejma"	11	63	54	"0,0048578625"	"1,4460249824"	12
"transporcie"	11	63	60	"0,005397625"	"1,4460249824"	13
"akumulatory"	11	62	35	"0,0031486146"	"1,423430842"	3
"bezbronnych"	11	62	58	"0,0052177042"	"1,423430842"	3
"aleksandrii"	11	62	38	"0,0034184959"	"1,423430842"	5
"małżeńskiej"	11	62	58	"0,0052177042"	"1,423430842"	5
"postrzeliła"	11	62	51	"0,0045879813"	"1,423430842"	5
"zobowiązani"	11	62	57	"0,0051277438"	"1,423430842"	5
"dobroczynne"	11	62	57	"0,0051277438"	"1,423430842"	6
"małżeńskich"	11	62	57	"0,0051277438"	"1,423430842"	6
"nieparzyste"	11	62	27	"0,0024289313"	"1,423430842"	6
"poprawczaku"	11	62	51	"0,0045879813"	"1,423430842"	6
"porządeczku"	11	62	53	"0,0047679021"	"1,423430842"	6
"komputerową"	11	62	60	"0,005397625"	"1,423430842"	7
"niestabilna"	11	62	56	"0,0050377834"	"1,423430842"	7
"uruchomiony"	11	62	57	"0,0051277438"	"1,423430842"	7
"wierzyliśmy"	11	62	56	"0,0050377834"	"1,423430842"	7
"ziemniakami"	11	62	60	"0,005397625"	"1,423430842"	7
"śmierdzącym"	11	62	60	"0,005397625"	"1,423430842"	7
"niewidoczny"	11	62	52	"0,0046779417"	"1,423430842"	8
"przywilejów"	11	62	61	"0,0054875855"	"1,423430842"	8
"podziemnych"	11	62	54	"0,0048578625"	"1,423430842"	9
"pogadaliśmy"	11	62	60	"0,005397625"	"1,423430842"	9
"policjantka"	11	62	43	"0,0038682979"	"1,423430842"	13
"zamkniętego"	11	62	60	"0,005397625"	"1,423430842"	15
"jednorazowe"	11	61	58	"0,0052177042"	"1,4008367017"	5
"księżniczce"	11	61	54	"0,0048578625"	"1,4008367017"	5
"kwestionuje"	11	61	55	"0,004947823"	"1,4008367017"	5
"dojrzewania"	11	61	58	"0,0052177042"	"1,4008367017"	6
"kuloodporny"	11	61	55	"0,004947823"	"1,4008367017"	6
"rozwiedzeni"	11	61	53	"0,0047679021"	"1,4008367017"	6
"trafiliście"	11	61	60	"0,005397625"	"1,4008367017"	6
"halucynacji"	11	61	54	"0,0048578625"	"1,4008367017"	7
"niedojrzały"	11	61	50	"0,0044980209"	"1,4008367017"	7
"wystraszyło"	11	61	55	"0,004947823"	"1,4008367017"	7
"zastępczych"	11	61	53	"0,0047679021"	"1,4008367017"	7
"buntowników"	11	61	48	"0,0043181"	"1,4008367017"	8
"oddzwoniłeś"	11	61	56	"0,0050377834"	"1,4008367017"	8
"psychicznym"	11	61	57	"0,0051277438"	"1,4008367017"	8
"worthington"	11	61	18	"0,0016192875"	"1,4008367017"	8
"emocjonalna"	11	61	54	"0,0048578625"	"1,4008367017"	9
"przywiozłaś"	11	61	54	"0,0048578625"	"1,4008367017"	9
"przywitanie"	11	61	59	"0,0053076646"	"1,4008367017"	9
"skorzystasz"	11	61	61	"0,0054875855"	"1,4008367017"	9
"zamieszaniu"	11	61	60	"0,005397625"	"1,4008367017"	9
"najlepszemu"	11	61	60	"0,005397625"	"1,4008367017"	10
"nieboszczyk"	11	61	54	"0,0048578625"	"1,4008367017"	10
"przyzwyczaj"	11	61	60	"0,005397625"	"1,4008367017"	10
"szlachetnej"	11	61	55	"0,004947823"	"1,4008367017"	10
"słuchaliśmy"	11	61	57	"0,0051277438"	"1,4008367017"	10
"zaplanowana"	11	61	57	"0,0051277438"	"1,4008367017"	10
"zgubiliście"	11	61	59	"0,0053076646"	"1,4008367017"	10
"śródmieścia"	11	61	50	"0,0044980209"	"1,4008367017"	10
"kategoriach"	11	61	57	"0,0051277438"	"1,4008367017"	11
"popieprzyło"	11	61	58	"0,0052177042"	"1,4008367017"	11
"zwymiotował"	11	61	55	"0,004947823"	"1,4008367017"	12
"odizolowany"	11	61	58	"0,0052177042"	"1,4008367017"	13
"przeładować"	11	61	49	"0,0044080605"	"1,4008367017"	13
"psychiatrii"	11	60	45	"0,0040482188"	"1,3782425613"	3
"rozmawianie"	11	60	57	"0,0051277438"	"1,3782425613"	3
"ryzykowałeś"	11	60	60	"0,005397625"	"1,3782425613"	3
"pojawieniem"	11	60	57	"0,0051277438"	"1,3782425613"	5
"udowodniono"	11	60	54	"0,0048578625"	"1,3782425613"	5
"uświadomiła"	11	60	58	"0,0052177042"	"1,3782425613"	5
"waszyngtona"	11	60	39	"0,0035084563"	"1,3782425613"	5
"wysłuchanie"	11	60	58	"0,0052177042"	"1,3782425613"	6
"zaoszczędzę"	11	60	58	"0,0052177042"	"1,3782425613"	6
"irlandczycy"	11	60	44	"0,0039582584"	"1,3782425613"	7
"popołudniem"	11	60	55	"0,004947823"	"1,3782425613"	7
"wysłaliście"	11	60	55	"0,004947823"	"1,3782425613"	7
"zamaskowany"	11	60	43	"0,0038682979"	"1,3782425613"	7
"zrozpaczona"	11	60	58	"0,0052177042"	"1,3782425613"	7
"gangsterami"	11	60	49	"0,0044080605"	"1,3782425613"	8
"niezręcznej"	11	60	55	"0,004947823"	"1,3782425613"	8
"piekielnych"	11	60	55	"0,004947823"	"1,3782425613"	8
"podziękujmy"	11	60	58	"0,0052177042"	"1,3782425613"	8
"wzmocnienie"	11	60	54	"0,0048578625"	"1,3782425613"	8
"komórkowych"	11	60	52	"0,0046779417"	"1,3782425613"	9
"nierozsądne"	11	60	56	"0,0050377834"	"1,3782425613"	9
"zapamiętają"	11	60	55	"0,004947823"	"1,3782425613"	9
"rozpoznałeś"	11	60	58	"0,0052177042"	"1,3782425613"	10
"perspektywę"	11	60	59	"0,0053076646"	"1,3782425613"	11
"poświęceniu"	11	60	53	"0,0047679021"	"1,3782425613"	11
"dyrektorowi"	11	60	52	"0,0046779417"	"1,3782425613"	12
"wystarczyła"	11	60	55	"0,004947823"	"1,3782425613"	12
"zastanowimy"	11	60	57	"0,0051277438"	"1,3782425613"	13
"czarnuchami"	11	60	38	"0,0034184959"	"1,3782425613"	14
"masturbacji"	11	59	48	"0,0043181"	"1,355648421"	5
"nienormalna"	11	59	50	"0,0044980209"	"1,355648421"	5
"niewiastami"	11	59	41	"0,0036883771"	"1,355648421"	5
"czarodzieju"	11	59	46	"0,0041381792"	"1,355648421"	6
"depozytowej"	11	59	40	"0,0035984167"	"1,355648421"	6
"nowoczesnym"	11	59	55	"0,004947823"	"1,355648421"	6
"przegapiłaś"	11	59	57	"0,0051277438"	"1,355648421"	6
"spieprzajmy"	11	59	55	"0,004947823"	"1,355648421"	6
"zatrudniają"	11	59	57	"0,0051277438"	"1,355648421"	6
"błyskotliwa"	11	59	57	"0,0051277438"	"1,355648421"	7
"niewyraźnie"	11	59	50	"0,0044980209"	"1,355648421"	7
"powariowali"	11	59	57	"0,0051277438"	"1,355648421"	7
"staruszkowi"	11	59	54	"0,0048578625"	"1,355648421"	7
"zakończyłem"	11	59	57	"0,0051277438"	"1,355648421"	7
"autobusowym"	11	59	55	"0,004947823"	"1,355648421"	8
"poprosiłbym"	11	59	59	"0,0053076646"	"1,355648421"	8
"zadowolenia"	11	59	55	"0,004947823"	"1,355648421"	8
"zaproponuję"	11	59	58	"0,0052177042"	"1,355648421"	8
"dzieliliśmy"	11	59	53	"0,0047679021"	"1,355648421"	9
"mundurowych"	11	59	55	"0,004947823"	"1,355648421"	9
"najszybszym"	11	59	48	"0,0043181"	"1,355648421"	9
"nastawienia"	11	59	57	"0,0051277438"	"1,355648421"	9
"podniesiemy"	11	59	53	"0,0047679021"	"1,355648421"	9
"pozmieniało"	11	59	56	"0,0050377834"	"1,355648421"	9
"przywództwo"	11	59	56	"0,0050377834"	"1,355648421"	9
"uciekiniera"	11	59	50	"0,0044980209"	"1,355648421"	9
"zakochujesz"	11	59	52	"0,0046779417"	"1,355648421"	9
"niezbędnych"	11	59	48	"0,0043181"	"1,355648421"	10
"przyłączcie"	11	59	51	"0,0045879813"	"1,355648421"	10
"ratunkowych"	11	59	43	"0,0038682979"	"1,355648421"	10
"przedpokoju"	11	59	54	"0,0048578625"	"1,355648421"	11
"przyłapałam"	11	59	59	"0,0053076646"	"1,355648421"	11
"towarzyszki"	11	59	50	"0,0044980209"	"1,355648421"	11
"dostarczamy"	11	59	53	"0,0047679021"	"1,355648421"	15
"autorytetem"	11	58	55	"0,004947823"	"1,3330542806"	3
"szantażował"	11	58	51	"0,0045879813"	"1,3330542806"	4
"komórkowego"	11	58	54	"0,0048578625"	"1,3330542806"	5
"niestabilne"	11	58	54	"0,0048578625"	"1,3330542806"	5
"obezwładnić"	11	58	49	"0,0044080605"	"1,3330542806"	5
"obowiązkami"	11	58	58	"0,0052177042"	"1,3330542806"	5
"obywatelami"	11	58	57	"0,0051277438"	"1,3330542806"	5
"popilnujesz"	11	58	57	"0,0051277438"	"1,3330542806"	5
"potencjalny"	11	58	58	"0,0052177042"	"1,3330542806"	5
"przekazałeś"	11	58	58	"0,0052177042"	"1,3330542806"	5
"przeszukają"	11	58	57	"0,0051277438"	"1,3330542806"	5
"uderzyliśmy"	11	58	53	"0,0047679021"	"1,3330542806"	5
"delikatnego"	11	58	56	"0,0050377834"	"1,3330542806"	6
"dziewiątego"	11	58	48	"0,0043181"	"1,3330542806"	6
"mikroskopem"	11	58	52	"0,0046779417"	"1,3330542806"	6
"niewidoczne"	11	58	54	"0,0048578625"	"1,3330542806"	6
"pochlebiasz"	11	58	55	"0,004947823"	"1,3330542806"	6
"pozbawienia"	11	58	55	"0,004947823"	"1,3330542806"	6
"czekoladzie"	11	58	51	"0,0045879813"	"1,3330542806"	7
"ekscytująco"	11	58	58	"0,0052177042"	"1,3330542806"	7
"parlamencie"	11	58	45	"0,0040482188"	"1,3330542806"	7
"pomyślałbyś"	11	58	56	"0,0050377834"	"1,3330542806"	7
"pozostałość"	11	58	54	"0,0048578625"	"1,3330542806"	7
"psychiatrów"	11	58	49	"0,0044080605"	"1,3330542806"	7
"wychodziłaś"	11	58	55	"0,004947823"	"1,3330542806"	7
"zaoferowała"	11	58	56	"0,0050377834"	"1,3330542806"	7
"zapraszałem"	11	58	51	"0,0045879813"	"1,3330542806"	7
"zbliżyliśmy"	11	58	58	"0,0052177042"	"1,3330542806"	7
"zrozpaczony"	11	58	53	"0,0047679021"	"1,3330542806"	7
"biznesowych"	11	58	56	"0,0050377834"	"1,3330542806"	8
"niepokojący"	11	58	55	"0,004947823"	"1,3330542806"	8
"odwiedzałem"	11	58	55	"0,004947823"	"1,3330542806"	8
"prostytucja"	11	58	54	"0,0048578625"	"1,3330542806"	8
"specyficzny"	11	58	55	"0,004947823"	"1,3330542806"	8
"współczesne"	11	58	55	"0,004947823"	"1,3330542806"	8
"wściekliznę"	11	58	48	"0,0043181"	"1,3330542806"	8
"ekonomiczne"	11	58	49	"0,0044080605"	"1,3330542806"	9
"przydarzyła"	11	58	52	"0,0046779417"	"1,3330542806"	9
"rozdzielcie"	11	58	55	"0,004947823"	"1,3330542806"	9
"wprowadzony"	11	58	51	"0,0045879813"	"1,3330542806"	9
"pseudonimem"	11	58	55	"0,004947823"	"1,3330542806"	10
"wynaleziono"	11	58	58	"0,0052177042"	"1,3330542806"	10
"informujemy"	11	58	57	"0,0051277438"	"1,3330542806"	11
"przylecieli"	11	58	50	"0,0044980209"	"1,3330542806"	11
"rozdzielone"	11	58	54	"0,0048578625"	"1,3330542806"	11
"ryzykowałem"	11	58	56	"0,0050377834"	"1,3330542806"	11
"rozdzielili"	11	58	55	"0,004947823"	"1,3330542806"	12
"zakrwawiony"	11	58	56	"0,0050377834"	"1,3330542806"	12
"pożegnajcie"	11	57	53	"0,0047679021"	"1,3104601403"	4
"przywódcami"	11	57	50	"0,0044980209"	"1,3104601403"	4
"wyciągnęłaś"	11	57	52	"0,0046779417"	"1,3104601403"	4
"wielbiciela"	11	57	45	"0,0040482188"	"1,3104601403"	5
"współczesny"	11	57	55	"0,004947823"	"1,3104601403"	5
"oczekiwałaś"	11	57	55	"0,004947823"	"1,3104601403"	6
